date,label_window,sinais_cep_master_xt,sinais_cep_stress_i,sinais_cep_stress_amp,sinais_cep_trend_run7,sinais_cep_daily_return_m6,sinais_cep_cash_ratio_m6,sinais_cep_rule_one_below_lcl,sinais_cep_rule_two_of_three_below_2sigma_neg,sinais_cep_xbar_t,sinais_cep_r_t,sinais_cep_xbar_lcl,sinais_cep_two_sigma_neg
2019-03-26,W1,0.0174107028582862,0,0,0,0.017039294211554923,0.0953274104787628,,,,,,
2019-03-27,W1,-0.0363695872114185,0,0,0,-0.02946004341735342,0.17699347512201447,,,,,,
2019-03-28,W1,0.0266908679308249,0,0,0,0.024218172131658333,0.27210756574827244,,,,,,
2019-03-29,W1,0.0108112578607657,0,0,0,0.009595757338024757,0.3655700801824068,,,,,,
2019-04-01,W1,0.006674734525135,0,0,0,0.005364184855242815,0.0,False,False,0.013059371441641895,0.018853987276415518,-0.011566400991099145,-0.007315373528184172
2019-04-02,W1,-0.0069682324989614,0,0,0,-0.00033437553858239877,0.0,,,,,,
2019-04-03,W1,-0.0094377089560273,0,0,0,0.005334577389128681,0.0,,,,,,
2019-04-04,W1,0.0190987126319692,0,0,0,0.012946158184378609,0.0,,,,,,
2019-04-05,W1,0.0082204566918678,0,0,0,-0.009380832307524845,0.09427435354027179,,,,,,
2019-04-08,W1,0.0026841236413384,0,0,0,0.009906843824487144,0.0,,,,,,
2019-04-09,W1,-0.0111226432088658,0,0,0,-0.0071625415621996424,0.0,,,,,,
2019-04-10,W1,-0.003526753375881,0,0,0,-0.04183704244630382,0.1284978720950808,True,False,-0.013030913394672106,0.05174388627079096,-0.011566400991099145,-0.007315373528184172
2019-04-11,W1,-0.0125638752306786,0,0,0,-0.008151252792622299,0.12958579484329114,True,True,-0.019050278933708586,0.034674500884104176,-0.011566400991099145,-0.007315373528184172
2019-04-12,W1,-0.0200401099808501,0,0,0,-0.01142979279054046,0.2200370791405285,True,True,-0.020472696009822194,0.03368578965368152,-0.011566400991099145,-0.007315373528184172
2019-04-15,W1,0.0022370652162743,0,0,0,0.003232690020598561,0.15356744065569256,,,,,,
2019-04-16,W1,0.0133395071457826,0,0,0,-0.0029999932188243816,0.1540674502656204,,,,,,
2019-04-17,W1,-0.011171752176018,0,0,1,-0.007139048456548891,0.15521345807014716,,,,,,
2019-04-18,W1,0.0137655676484979,0,0,0,-0.006009484303270418,0.15619029474813614,,,,,,
2019-04-22,W1,0.0001057272449522,0,0,0,0.03469780453868476,0.0,False,False,0.007183090592955151,0.04183685299523365,-0.011566400991099145,-0.007315373528184172
2019-04-23,W1,0.0140151681761466,0,0,0,0.007164863981427905,0.11860052777995934,,,,,,
2019-04-24,W1,-0.0091953226354423,0,0,0,0.00292252640979096,0.11828403900205849,,,,,,
2019-04-25,W1,0.0157312596574799,0,0,0,-0.008099418534281533,0.11927925312598468,,,,,,
2019-04-26,W1,-0.003278215272696,0,0,0,0.0063343602664096554,0.11855763291886348,,,,,,
2019-04-29,W1,-0.0004988982766765,0,0,0,-0.002159708432474261,0.0,,,,,,
2019-04-30,W1,0.0017139210909984,0,0,0,0.012194692352152536,0.0,,,,,,
2019-05-02,W1,-0.0085991326261392,0,0,0,-0.12230984037584913,1.0,True,False,-0.037424952152056955,0.13450453272800167,-0.011566400991099145,-0.007315373528184172
2019-05-03,W1,0.0050121230980568,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-06,W1,-0.0104598973737453,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-05-07,W1,-0.0065470830172833,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-08,W1,0.0127168978737198,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-09,W1,-0.0082876449256838,0,0,1,0.0002462000000003073,1.0,,,,,,
2019-05-10,W1,-0.00581809052358,0,0,1,0.0002461999999998632,1.0,,,,,,
2019-05-13,W1,-0.0272189290525816,0,0,1,0.0002462000000003073,1.0,,,,,,
2019-05-14,W1,0.0039713030721379,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-05-15,W1,-0.0051057455172283,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-05-16,W1,-0.0176060304171996,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-05-17,W1,-0.0003444119200568,0,0,1,0.0002461999999998632,1.0,,,,,,
2019-05-20,W1,0.0214695586732476,0,0,1,0.0002462000000003073,1.0,,,,,,
2019-05-21,W1,0.0272396435411154,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-05-22,W1,-0.0013132395477885,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-23,W1,-0.0047909753776911,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-24,W1,-0.0030073927688642,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-27,W1,0.0131148029173538,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-28,W1,0.0159892979070722,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-29,W1,0.0018034830758912,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-30,W1,0.0091741871343891,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-05-31,W1,-0.0043910460451565,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-03,W1,-0.0001030662201376,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-04,W1,0.0037037079374844,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-05,W1,-0.0142830760076391,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-06-06,W1,0.0124843757256873,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-06-07,W1,0.0063171274446661,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-06-10,W1,-0.0036254187429634,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-11,W1,0.0152018689099265,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-06-12,W1,-0.0064780920075494,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-13,W1,0.0045967761502877,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-14,W1,-0.0074588535670587,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-17,W1,-0.0042624372656119,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-06-18,W1,0.0180792329072552,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-19,W1,0.009003250488224,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-21,W1,0.016904651353698,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-06-24,W1,0.0004802156162356,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-25,W1,-0.0194807179536892,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-26,W1,0.0059368045993452,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-06-27,W1,0.0003475446009174,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-06-28,W1,0.0024096277729564,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-07-01,W1,0.0036874692685209,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-02,W1,-0.0072792418279535,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-03,W1,0.0141923348568238,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-07-04,W1,0.0154904667354508,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-05,W1,0.0043615425983396,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-08,W1,0.0042278091341911,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-07-10,W1,0.0122370755011502,0,0,0,0.0004924606144403043,1.0,,,,,,
2019-07-11,W1,-0.0063613265145913,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-12,W1,-0.0118632162588787,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-15,W1,-0.0009917722240506,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-07-16,W1,-0.0002697781091427,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-17,W1,0.0007802303520102,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-18,W1,0.0082561490774096,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-19,W1,-0.012153736352734,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-22,W1,0.0047926572323411,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-23,W1,-0.0023597069503876,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-24,W1,0.0040033928286228,0,0,0,0.0002461999999998632,1.0,,,,,,
2019-07-25,W1,-0.0141702286416369,0,0,0,0.0002462000000003073,1.0,,,,,,
2019-07-26,W1,0.0015963093610426,0,0,0,0.00024620000000008524,1.0,,,,,,
2019-07-29,W1,0.0064371871612171,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-07-30,W1,-0.0053290568716883,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-07-31,W1,-0.0109503157734305,0,0,1,0.00024620000000008524,1.0,,,,,,
2019-08-01,W1,0.0030793696920224,0,0,1,0.00022750999999998633,1.0,,,,,,
2019-08-02,W1,0.0053515752721034,0,0,1,0.0002275099999997643,1.0,,,,,,
2019-08-05,W1,-0.0254092142244028,0,0,1,0.00022751000000020838,1.0,,,,,,
2019-08-06,W1,0.0204296591239989,0,0,1,0.00022750999999998633,1.0,,,,,,
2019-08-07,W1,0.0060308751878917,0,0,1,0.00022751000000020838,1.0,,,,,,
2019-08-08,W1,0.0128858170461742,0,0,0,0.0002275099999997643,1.0,,,,,,
2019-08-09,W1,-0.0011436205964094,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-12,W1,-0.0202133043275535,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-13,W1,0.013488563000932,0,0,0,0.0002275099999997643,1.0,,,,,,
2019-08-14,W1,-0.0298808320350845,0,0,0,0.00022751000000020838,1.0,,,,,,
2019-08-15,W1,-0.0120514214759936,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-16,W1,0.0075328597252024,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-19,W1,-0.0033822639193587,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-20,W1,-0.0024862739352769,0,0,1,0.00022750999999998633,1.0,,,,,,
2019-08-21,W1,0.019758755607818,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-22,W1,-0.0118383395653974,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-23,W1,-0.0237164466261182,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-26,W1,-0.0127463767901236,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-27,W1,0.0087349424291256,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-28,W1,0.0093928147459987,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-08-29,W1,0.0234513912622552,0,0,0,0.00022751000000020838,1.0,,,,,,
2019-08-30,W1,0.0060597530453861,0,0,0,0.0002275099999997643,1.0,,,,,,
2019-09-02,W1,-0.0050455844275132,0,0,0,0.00022751000000020838,1.0,,,,,,
2019-09-03,W1,-0.0094355864859952,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-04,W1,0.0151335511359186,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-05,W1,0.010243694694271,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-06,W1,0.0067453881395316,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-09,W1,0.0023870065090034,0,0,0,0.0002275099999997643,1.0,,,,,,
2019-09-10,W1,-0.001445107979906,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-11,W1,0.0040101178314,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-12,W1,0.0089021216615985,0,0,0,0.00022751000000020838,1.0,,,,,,
2019-09-13,W1,-0.0083705845888704,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-16,W1,0.0017279581094673,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-17,W1,0.0089968297218533,0,0,0,0.00022751000000020838,1.0,,,,,,
2019-09-18,W1,-0.0008128177010624,0,0,0,0.00022750999999998633,1.0,,,,,,
2019-09-19,W1,-0.0018480311285731,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-09-20,W1,0.0045707589759914,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-09-23,W1,-0.0017091980957906,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-09-24,W1,-0.0073088942916341,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-09-25,W1,0.0058073566073694,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-09-26,W1,0.0079886030181452,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-09-27,W1,-0.0022909081916809,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-09-30,W1,-0.003174106552474,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-10-01,W1,-0.0066284402499401,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-10-02,W1,-0.0294729842754284,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-03,W1,0.0047890210859178,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-04,W1,0.0101438142849975,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-10-07,W1,-0.0194764038309948,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-08,W1,-0.0059036640448553,0,0,1,0.0002087200000000511,1.0,,,,,,
2019-10-09,W1,0.0126026614588606,0,0,1,0.0002087200000000511,1.0,,,,,,
2019-10-10,W1,0.0055942548858838,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-10-11,W1,0.0195971241049087,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-10-14,W1,0.0045163288928391,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-15,W1,0.0018008357677224,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-16,W1,0.0088894555743103,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-17,W1,-0.0038681091192234,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-18,W1,-0.0027366581240936,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-10-21,W1,0.0122705583699316,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-22,W1,0.0127366379252931,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-23,W1,0.001516808479714,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-10-24,W1,-0.0052020813719869,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-25,W1,0.0035269455734946,0,0,0,0.00020871999999982904,1.0,,,,,,
2019-10-28,W1,0.007636280966281,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-29,W1,-0.0058495691565153,0,0,0,0.00020872000000027313,1.0,,,,,,
2019-10-30,W1,0.0078902448571878,0,0,0,0.0002087200000000511,1.0,,,,,,
2019-10-31,W1,-0.011019088621021,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-01,W1,0.0090615987529249,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-04,W1,0.0037362184082549,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-05,W1,-0.0013821574911034,0,0,0,0.00018985000000015795,1.0,,,,,,
2019-11-06,W1,-0.0010609493261784,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-07,W1,0.0114264930782153,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-08,W1,-0.0179738736783053,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-11,W1,0.005429860823293,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-12,W1,-0.0133025217425464,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-13,W1,-0.0081900231654029,0,0,0,0.00018985000000015795,1.0,,,,,,
2019-11-14,W1,0.006052609184075,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-18,W1,-0.0019727207389571,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-19,W1,-0.0068785212117709,0,0,1,0.00018984999999971386,1.0,,,,,,
2019-11-21,W1,0.0176341289096761,0,0,0,0.00037973604302243835,1.0,,,,,,
2019-11-22,W1,0.0110552541610834,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-25,W1,-0.002468727648935,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-26,W1,-0.0126693823488,0,0,0,0.00018985000000015795,1.0,,,,,,
2019-11-27,W1,0.0060437774473174,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-28,W1,0.0053889518280558,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-11-29,W1,-0.0005265029702777,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-02,W1,0.0076210480504928,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-03,W1,-0.0009632277126858,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-04,W1,0.0122688613936789,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-05,W1,0.0029059919148126,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-06,W1,0.0045457083524108,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-09,W1,-0.0013417200339719,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-10,W1,-0.0027521007765187,0,0,0,0.00018985000000015795,1.0,,,,,,
2019-12-11,W1,0.002634952525273,0,0,0,0.0001898499999999359,1.0,,,,,,
2019-12-12,W1,0.0110771687050939,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-13,W1,0.0032478394843411,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-16,W1,-0.0059609640959343,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-17,W1,0.0064139330486613,0,0,0,0.00017088999999970156,1.0,,,,,,
2019-12-18,W1,0.0149739942605261,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-19,W1,0.0071128146950666,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-20,W1,-8.686135196468405e-05,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-23,W1,0.006424709523483,0,0,0,0.00017088999999970156,1.0,,,,,,
2019-12-26,W1,0.0114990154321568,0,0,0,0.00034180920339199616,1.0,,,,,,
2019-12-27,W1,-0.0057243981642268,0,0,0,0.0001708899999999236,1.0,,,,,,
2019-12-30,W1,-0.0049032778088488,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-02,W1,0.0222490065477015,0,0,0,0.0003418092033922182,1.0,,,,,,
2020-01-03,W1,-0.0073303189247466,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-06,W1,-0.0070678300061915,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-07,W1,-0.0018497907132916,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-08,W1,-0.0035636273324677,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-09,W1,-0.0025840475372535,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-10,W1,-0.003836686495104,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-13,W1,0.0156513580299783,0,0,0,0.00017089000000014565,1.0,,,,,,
2020-01-14,W1,0.0026132456126857,0,0,0,0.00017088999999970156,1.0,,,,,,
2020-01-15,W1,-0.0104083043141878,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-16,W1,0.0024880116472904,0,0,0,0.00017088999999970156,1.0,,,,,,
2020-01-17,W1,0.0150864747046386,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-20,W1,0.0032358669846353,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-21,W1,-0.0155670239832659,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-22,W1,0.0115965737149406,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-23,W1,0.0095579475015653,0,0,0,0.00017088999999970156,1.0,,,,,,
2020-01-24,W1,-0.0096846543485506,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-27,W1,-0.0334483938041523,0,0,0,0.00017089000000014565,1.0,,,,,,
2020-01-28,W1,0.0172933938506073,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-29,W1,-0.0094366362901454,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-30,W1,0.0012385618677214,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-01-31,W1,-0.0154131683719632,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-02-03,W1,0.0076010699167715,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-02-04,W1,0.0080630883520022,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-02-05,W1,0.0040676265683361,0,0,0,0.0001708899999999236,1.0,,,,,,
2020-02-06,W1,-0.0072486023509957,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-07,W1,-0.0124040723867899,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-10,W1,-0.0106036161849124,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-11,W1,0.0245777722995043,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-12,W1,0.0112306983165624,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-13,W1,-0.00871157633927,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-14,W1,-0.0111371634073565,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-17,W1,0.00808050023453,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-18,W1,-0.0028833731100998,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-19,W1,0.0133136591480501,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-20,W1,-0.0167201347394948,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-21,W1,-0.0079293523968861,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-02-26,W1,-0.0726211087114393,1,0,0,0.00016136999999982748,1.0,,,,,,
2020-02-27,W1,-0.0262015353034796,0,0,0,0.00016137000000027157,1.0,,,,,,
2020-02-28,W1,0.011469742840338,0,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-02,W1,0.023274626614172,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-03-03,W1,-0.0102564034799407,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-03-04,W1,0.0158585018442931,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-03-05,W1,-0.0476655822445762,1,0,0,0.00016137000000004953,1.0,,,,,,
2020-03-06,W1,-0.0423176559745096,0,0,0,0.00016137000000004953,1.0,,,,,,
2020-03-09,W1,-0.1298108032534846,1,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-10,W1,0.0689859001496049,0,1,0,0.00016136999999982748,1.0,,,,,,
2020-03-11,W1,-0.0794509625457326,1,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-12,W1,-0.159930265676043,1,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-13,W1,0.1302228102427078,0,1,1,0.00016136999999982748,1.0,,,,,,
2020-03-16,W1,-0.1499102656860996,1,1,1,0.00016137000000004953,1.0,,,,,,
2020-03-17,W1,0.0473250840980187,0,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-18,W1,-0.1092441373604985,1,1,0,0.00016137000000004953,1.0,,,,,,
2020-03-19,W1,0.0212539521592285,0,1,0,0.00014227000000022194,1.0,,,,,,
2020-03-20,W1,-0.0186562378800531,0,1,0,0.00014227000000022194,1.0,,,,,,
2020-03-23,W1,-0.0535802792564405,1,1,0,0.0001422699999999999,1.0,,,,,,
2020-03-24,W1,0.0924746391520825,0,1,0,0.00014226999999977785,1.0,,,,,,
2020-03-25,W1,0.0722849746130195,0,1,0,0.00014227000000022194,1.0,,,,,,
2020-03-26,W1,0.0360826745077314,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-03-27,W1,-0.0566649962624563,1,1,0,0.0001422699999999999,1.0,,,,,,
2020-03-30,W1,0.0163576035803938,0,1,0,0.0001422699999999999,1.0,,,,,,
2020-03-31,W1,-0.0219431803115975,0,1,0,0.00014227000000022194,1.0,,,,,,
2020-04-01,W1,-0.0285183959663334,0,0,0,0.00014226999999977785,1.0,,,,,,
2020-04-02,W1,0.0179588683606989,0,0,0,0.00014227000000022194,1.0,,,,,,
2020-04-03,W1,-0.0383004828813842,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-06,W1,0.0631777276921552,0,1,0,0.0001422699999999999,1.0,,,,,,
2020-04-07,W1,0.0303817133584951,0,1,0,0.0001422699999999999,1.0,,,,,,
2020-04-08,W1,0.0292569082294823,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-09,W1,-0.0120661447160393,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-13,W1,0.0147461750256826,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-14,W1,0.0136313636718939,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-15,W1,-0.0136947884849705,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-16,W1,-0.0130106595816007,0,0,0,0.00014226999999977785,1.0,,,,,,
2020-04-17,W1,0.015025601240757,0,0,0,0.00014227000000022194,1.0,,,,,,
2020-04-20,W1,-0.0002152402786175,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-22,W1,0.0214714499432431,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-23,W1,-0.0126467138293937,0,0,0,0.00014226999999977785,1.0,,,,,,
2020-04-24,W1,-0.056039021338398,1,1,0,0.00014227000000022194,1.0,,,,,,
2020-04-27,W1,0.0378765077856261,0,1,0,0.0001422699999999999,1.0,,,,,,
2020-04-28,W1,0.0385253626789657,0,1,0,0.00014227000000022194,1.0,,,,,,
2020-04-29,W1,0.0226051222367499,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-04-30,W1,-0.0325670135660276,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-05-04,W1,-0.0204547167390362,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-05-05,W1,0.0075151761682704,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-05-06,W1,-0.005134524163827,0,0,0,0.0001422699999999999,1.0,,,,,,
2020-05-07,W1,-0.0120243459665881,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-08,W1,0.0270754375527272,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-11,W1,-0.0150384436847419,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-12,W1,-0.0152038458841814,0,0,0,0.00011344999999973737,1.0,,,,,,
2020-05-13,W1,-0.0012849838575192,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-14,W1,0.0158056140467118,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-15,W1,-0.0185739333857406,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-18,W1,0.0458282029173454,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-19,W1,-0.0055824668244365,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-20,W1,0.0071208055991915,0,0,0,0.00011345000000018146,1.0,,,,,,
2020-05-21,W1,0.0207861645158008,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-22,W1,-0.0103390751507535,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-25,W1,0.0415942128029786,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-26,W1,-0.0022672566568962,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-27,W1,0.0285692526649388,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-28,W1,-0.0114012498911278,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-05-29,W1,0.0052078671436022,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-06-01,W1,0.0138279587561493,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-06-02,W1,0.0270073075316926,0,0,0,0.00011345000000018146,1.0,,,,,,
2020-06-03,W1,0.0212561249953265,0,0,0,0.00011344999999995942,1.0,,,,,,
2020-06-04,W1,0.0088529783745981,0,0,0,0.00011344999999995942,1.0,,,,,,
