date,drawdown
2024-09-20,-0.3605598660029782
2024-09-23,-0.37154420795109744
2024-09-24,-0.36383349375079443
2024-09-25,-0.36053278055726024
2024-09-26,-0.36449363638950116
2024-09-27,-0.35750991070387406
2024-09-30,-0.3634511944522355
2024-10-01,-0.3588106607329594
2024-10-02,-0.3590647016773749
2024-10-03,-0.35917357636783886
2024-10-04,-0.3594276173122545
2024-10-07,-0.3636058613145905
2024-10-08,-0.3636058613145905
2024-10-09,-0.36176044835630516
2024-10-10,-0.3613975327214256
2024-10-11,-0.3632121108958234
2024-10-14,-0.3632121108958233
2024-10-15,-0.3611448426973064
2024-10-16,-0.36147044870325684
2024-10-17,-0.35901881660311963
2024-10-18,-0.36681653947107973
2024-10-21,-0.3670053774931705
2024-10-22,-0.3671498513558742
2024-10-23,-0.36767624618069494
2024-10-24,-0.3663169157852857
2024-10-25,-0.37863599782529866
2024-10-28,-0.37701852488516097
2024-10-29,-0.37818203966021036
2024-10-30,-0.3758957093130283
2024-10-31,-0.3776301569663283
2024-11-01,-0.37878781210060786
2024-11-04,-0.37934303728235674
2024-11-05,-0.3784309251904109
2024-11-06,-0.37303563384748784
2024-11-07,-0.37303563384748784
2024-11-08,-0.3541007031129506
2024-11-11,-0.3541007031129506
2024-11-12,-0.3698553663989763
2024-11-13,-0.3698553663989763
2024-11-14,-0.3711488237913203
2024-11-18,-0.3730890098798364
2024-11-19,-0.36879230544238895
2024-11-21,-0.36879230544238895
2024-11-22,-0.37227596151977116
2024-11-25,-0.35191977375539163
2024-11-26,-0.3557899593715599
2024-11-27,-0.35693363035905035
2024-11-28,-0.3627483988898603
2024-11-29,-0.3718026006362687
2024-12-02,-0.3718026006362687
2024-12-03,-0.36967537306013043
2024-12-04,-0.3659133469942145
2024-12-05,-0.36664140579196813
2024-12-06,-0.36338162734547974
2024-12-09,-0.37349549563807527
2024-12-10,-0.3819565222035428
2024-12-11,-0.3532368393888635
2024-12-12,-0.35102620769603754
2024-12-13,-0.35381954378489544
2024-12-16,-0.3503523279482129
2024-12-17,-0.3604712832994783
2024-12-18,-0.3661043693682732
2024-12-19,-0.37576146090684137
2024-12-20,-0.37697140642785465
2024-12-23,-0.37846057014602497
2024-12-26,-0.37855364287841065
2024-12-27,-0.3687810059779182
2024-12-30,-0.3737436223969508
2025-01-02,-0.3740618967997247
2025-01-03,-0.3740618967997247
2025-01-06,-0.4010370191210627
2025-01-07,-0.4010370191210627
2025-01-08,-0.40138012041730997
2025-01-09,-0.40138012041730997
2025-01-10,-0.40138012041730997
2025-01-13,-0.40138012041730986
2025-01-14,-0.401057792197242
2025-01-15,-0.4007940455485085
2025-01-16,-0.3986508481130846
2025-01-17,-0.40171072479480796
2025-01-20,-0.4052512056808534
2025-01-21,-0.4018819233738242
2025-01-22,-0.4010509736478467
2025-01-23,-0.39971609581230505
2025-01-24,-0.40125050695659714
2025-01-27,-0.40290277317268275
2025-01-28,-0.40023396009888046
2025-01-29,-0.39963286117193497
2025-01-30,-0.398217325314302
2025-01-31,-0.38400387035144534
2025-02-03,-0.37507340622563623
2025-02-04,-0.38253324350128437
2025-02-05,-0.38321328601745064
2025-02-06,-0.3788285323395647
2025-02-07,-0.38106736593096824
2025-02-10,-0.36977231672585464
2025-02-11,-0.3808320926210482
2025-02-12,-0.38475738615009136
2025-02-13,-0.3816848248416864
2025-02-14,-0.38255711229258493
2025-02-17,-0.38850122432738565
2025-02-18,-0.3914498790849781
2025-02-19,-0.38882274396447425
2025-02-20,-0.37880948267761516
2025-02-21,-0.3808226987919461
2025-02-24,-0.3790752957709427
2025-02-25,-0.3732973317528856
2025-02-26,-0.370221998921327
2025-02-27,-0.3689584429518915
2025-02-28,-0.3685976477220254
2025-03-05,-0.37336735076159944
2025-03-06,-0.3729826897697144
2025-03-07,-0.3671243848205138
2025-03-10,-0.37786668891735953
2025-03-11,-0.3795296162614318
2025-03-12,-0.37878246746620536
2025-03-13,-0.3870814323626407
2025-03-14,-0.3824274463310361
2025-03-17,-0.382427446331036
2025-03-18,-0.374644358452486
2025-03-19,-0.3726033368266545
2025-03-20,-0.3734953587057399
2025-03-21,-0.3724729656718949
2025-03-24,-0.370909852913483
2025-03-25,-0.3800368522471014
2025-03-26,-0.368733028959345
2025-03-27,-0.36661253988770603
2025-03-28,-0.3546115066429907
2025-03-31,-0.3518135491969807
2025-04-01,-0.34133176932976594
2025-04-02,-0.3427169609693701
2025-04-03,-0.34475234483454287
2025-04-04,-0.3519235043260286
2025-04-07,-0.35412460286673386
2025-04-08,-0.3530367217789365
2025-04-09,-0.35917327432587765
2025-04-10,-0.35280687764911545
2025-04-11,-0.351404893137106
2025-04-14,-0.3499347121751032
2025-04-15,-0.3388167646248237
2025-04-16,-0.3428877560695236
2025-04-17,-0.3427450383931707
2025-04-22,-0.3380417580018408
2025-04-23,-0.34114353488413773
2025-04-24,-0.3406606465989708
2025-04-25,-0.34199795571978564
2025-04-28,-0.3366597710134551
2025-04-29,-0.33456688584157523
2025-04-30,-0.3273018365660627
2025-05-02,-0.3077230924392552
2025-05-05,-0.31036781713442574
2025-05-06,-0.31110650500136183
2025-05-07,-0.3091004000560865
2025-05-08,-0.3037333626958192
2025-05-09,-0.30895129918342
2025-05-12,-0.306298530329422
2025-05-13,-0.30468230506587
2025-05-14,-0.30322758319045073
2025-05-15,-0.3115535919772908
2025-05-16,-0.31747711322409955
2025-05-19,-0.3164439738812973
2025-05-20,-0.3164352472899459
2025-05-21,-0.3203714990631802
2025-05-22,-0.32452024200690033
2025-05-23,-0.32276391264259685
2025-05-26,-0.31885539606109814
2025-05-27,-0.3196759285792785
2025-05-28,-0.32572885076799485
2025-05-29,-0.3245377067666726
2025-05-30,-0.32448907615061573
2025-06-02,-0.3208052613271122
2025-06-03,-0.31497871922262544
2025-06-04,-0.31535493059145425
2025-06-05,-0.3171302732380019
2025-06-06,-0.3099504689394823
2025-06-09,-0.2898637253971095
2025-06-10,-0.285059799860648
2025-06-11,-0.30189061316035615
2025-06-12,-0.30101638699998035
2025-06-13,-0.30203537092435984
2025-06-16,-0.29816610852485326
2025-06-17,-0.2901192694332613
2025-06-18,-0.2912667504616653
2025-06-20,-0.29321876306157
2025-06-23,-0.2938721677003028
2025-06-24,-0.30029833832043296
2025-06-25,-0.31122615937792275
2025-06-26,-0.3125744807406887
2025-06-27,-0.312832827088675
2025-06-30,-0.33111416414589634
2025-07-01,-0.33146622437756035
2025-07-02,-0.3353301131349329
2025-07-03,-0.3467256414017985
2025-07-04,-0.3455265696331745
2025-07-07,-0.34848132552514455
2025-07-08,-0.3498442923892817
2025-07-09,-0.35400229243219306
2025-07-10,-0.35570177357742927
2025-07-11,-0.34577345148807004
2025-07-14,-0.344735956459422
2025-07-15,-0.3436078218376484
2025-07-16,-0.3462068836979477
2025-07-17,-0.35079596618711095
2025-07-18,-0.3560320389915518
2025-07-21,-0.35370976400340204
2025-07-22,-0.3510319677196502
2025-07-23,-0.34843536025873256
2025-07-24,-0.3420210655169872
2025-07-25,-0.34010894694606497
2025-07-28,-0.3113297770552763
2025-07-29,-0.30576596034351433
2025-07-30,-0.3127308130744083
2025-07-31,-0.3259817141259097
2025-08-01,-0.32764285626399636
2025-08-04,-0.32994782953755397
2025-08-05,-0.32535714723803777
2025-08-06,-0.3224273956499838
2025-08-07,-0.33008885611782035
2025-08-08,-0.3063156969806189
2025-08-11,-0.29419174202225906
2025-08-12,-0.2901592679414672
2025-08-13,-0.2674698623640639
2025-08-14,-0.26845948856938895
2025-08-15,-0.23785541908928765
2025-08-18,-0.23328389569520624
2025-08-19,-0.24132380803251074
2025-08-20,-0.24098698886004521
2025-08-21,-0.2407918423147749
2025-08-22,-0.23733831067542177
2025-08-25,-0.22719394922217995
2025-08-26,-0.22682780200976893
2025-08-27,-0.22391960713104286
2025-08-28,-0.2576998870997004
2025-08-29,-0.25495474248696404
2025-09-01,-0.25423272000140007
2025-09-02,-0.2521718794214193
2025-09-03,-0.256989082098555
2025-09-04,-0.255197926191548
2025-09-05,-0.2583513399142352
2025-09-08,-0.2562544454345541
2025-09-09,-0.2599253021502653
2025-09-10,-0.25967246214258344
2025-09-11,-0.2621311277048003
2025-09-12,-0.26458850821584023
2025-09-15,-0.263364827145797
2025-09-16,-0.2668158411433915
2025-09-17,-0.26141772125860574
2025-09-18,-0.2625987800175915
2025-09-19,-0.26226784162091665
2025-09-22,-0.2662108401349207
2025-09-23,-0.26312460816691907
2025-09-24,-0.26580294186293385
2025-09-25,-0.2694298571997039
2025-09-26,-0.27200442157589344
2025-09-29,-0.2820104658796606
2025-09-30,-0.2843198173561947
2025-10-01,-0.2881330785042445
2025-10-02,-0.28963734265902363
2025-10-03,-0.29913568017480596
2025-10-06,-0.30871101414592184
2025-10-07,-0.3143088003887078
2025-10-08,-0.3158286569640817
2025-10-09,-0.31635019062123304
2025-10-10,-0.3207464128324322
2025-10-13,-0.3198747931047552
2025-10-14,-0.3207232722198431
2025-10-15,-0.3209566073801021
2025-10-16,-0.3271706142237484
2025-10-17,-0.33913246650149687
2025-10-20,-0.34083941202086887
2025-10-21,-0.34191395806856484
2025-10-22,-0.3405932810614989
2025-10-23,-0.34039893545382516
2025-10-24,-0.340642808330999
2025-10-27,-0.33927802345170344
2025-10-28,-0.33889682049437986
2025-10-29,-0.3355868589627662
2025-10-30,-0.33594739942006957
2025-10-31,-0.3354724494648327
2025-11-03,-0.3262136508588288
2025-11-04,-0.3270920227406001
2025-11-05,-0.31148967100982705
2025-11-06,-0.3113730034296974
2025-11-07,-0.3114065735850121
2025-11-10,-0.3101923275187869
2025-11-11,-0.3150369461582422
2025-11-12,-0.3190664185676956
2025-11-13,-0.3133825746379659
2025-11-14,-0.31394661947421565
2025-11-17,-0.31522318860905196
2025-11-18,-0.31622201363377356
2025-11-19,-0.31469635105693927
2025-11-21,-0.3112138786339921
2025-11-24,-0.3112373228061772
2025-11-25,-0.3188393217078459
2025-11-26,-0.31428134740835645
2025-11-27,-0.31461885542726
2025-11-28,-0.28500383307571064
2025-12-01,-0.2862001650231806
2025-12-02,-0.27632081473459325
2025-12-03,-0.27811581206256375
2025-12-04,-0.27463542975695865
2025-12-05,-0.2837219962419607
2025-12-08,-0.2837219962419607
2025-12-09,-0.29674826860963677
2025-12-10,-0.2927351122270435
2025-12-11,-0.30237920716137456
2025-12-12,-0.3063836554241589
2025-12-15,-0.31069829206467037
2025-12-16,-0.3093527492028003
2025-12-17,-0.3178787331500561
2025-12-18,-0.32726131262785574
2025-12-19,-0.3364788812702043
2025-12-22,-0.33025536922990406
2025-12-23,-0.3131701569321297
2025-12-26,-0.2996064897595434
2025-12-29,-0.3059573077048693
2025-12-30,-0.2853829550311
2026-01-02,-0.2305955505975994
2026-01-05,-0.23301378663104277
2026-01-06,-0.22960553933598604
2026-01-07,-0.22062906793168446
2026-01-08,-0.21398043711496384
2026-01-09,-0.2111269401860313
2026-01-12,-0.2089166296191881
2026-01-13,-0.203167140236012
2026-01-14,-0.20648872183742817
2026-01-15,-0.22266846062412204
2026-01-16,-0.237518692047331
2026-01-19,-0.24382990178110753
2026-01-20,-0.240744544748696
2026-01-21,-0.2498427055401522
2026-01-22,-0.24405221576640101
2026-01-23,-0.24982751431379535
2026-01-26,-0.23617947905506775
2026-01-27,-0.24278918473444877
2026-01-28,-0.24476361136502
2026-01-29,-0.25692547928772147
2026-01-30,-0.2647817105001441
2026-02-02,-0.2647817105001441
2026-02-03,-0.26474749618305826
2026-02-04,0.0
